data\PetImages\Dog\3634.jpg,0,1
data\PetImages\Dog\5264.jpg,0,1
data\PetImages\Dog\12138.jpg,0,1
data\PetImages\Dog\8957.jpg,0,1
data\PetImages\Cat\1989.jpg,1,0
data\PetImages\Cat\7484.jpg,1,0
data\PetImages\Dog\1786.jpg,0,1
data\PetImages\Dog\377.jpg,0,1
data\PetImages\Dog\705.jpg,0,1
data\PetImages\Dog\8146.jpg,0,1
data\PetImages\Dog\4059.jpg,0,1
data\PetImages\Dog\5112.jpg,0,1
data\PetImages\Cat\5316.jpg,1,0
data\PetImages\Dog\2130.jpg,0,1
data\PetImages\Dog\2485.jpg,0,1
data\PetImages\Dog\3824.jpg,0,1
data\PetImages\Dog\5589.jpg,0,1
data\PetImages\Dog\11657.jpg,0,1
data\PetImages\Dog\5351.jpg,0,1
data\PetImages\Cat\3464.jpg,1,0
data\PetImages\Cat\5281.jpg,1,0
data\PetImages\Dog\721.jpg,0,1
data\PetImages\Dog\10153.jpg,0,1
data\PetImages\Dog\4639.jpg,0,1
data\PetImages\Dog\9989.jpg,0,1
data\PetImages\Dog\11152.jpg,0,1
data\PetImages\Dog\5804.jpg,0,1
data\PetImages\Dog\4085.jpg,0,1
data\PetImages\Cat\5512.jpg,1,0
data\PetImages\Cat\7584.jpg,1,0
data\PetImages\Dog\10846.jpg,0,1
data\PetImages\Cat\7254.jpg,1,0
data\PetImages\Dog\316.jpg,0,1
data\PetImages\Dog\3515.jpg,0,1
data\PetImages\Dog\10476.jpg,0,1
data\PetImages\Dog\9579.jpg,0,1
data\PetImages\Cat\2515.jpg,1,0
data\PetImages\Cat\12469.jpg,1,0
data\PetImages\Cat\5679.jpg,1,0
data\PetImages\Cat\3510.jpg,1,0
data\PetImages\Cat\9122.jpg,1,0
data\PetImages\Dog\10150.jpg,0,1
data\PetImages\Cat\4532.jpg,1,0
data\PetImages\Cat\8606.jpg,1,0
data\PetImages\Cat\7046.jpg,1,0
data\PetImages\Dog\11914.jpg,0,1
data\PetImages\Dog\7389.jpg,0,1
data\PetImages\Cat\6035.jpg,1,0
data\PetImages\Cat\2338.jpg,1,0
data\PetImages\Cat\10085.jpg,1,0
data\PetImages\Dog\9237.jpg,0,1
data\PetImages\Dog\1977.jpg,0,1
data\PetImages\Dog\6064.jpg,0,1
data\PetImages\Cat\2793.jpg,1,0
data\PetImages\Dog\6797.jpg,0,1
data\PetImages\Cat\5553.jpg,1,0
data\PetImages\Cat\11976.jpg,1,0
data\PetImages\Cat\8713.jpg,1,0
data\PetImages\Dog\6941.jpg,0,1
data\PetImages\Dog\12476.jpg,0,1
data\PetImages\Cat\3486.jpg,1,0
data\PetImages\Cat\1606.jpg,1,0
data\PetImages\Dog\12236.jpg,0,1
data\PetImages\Cat\7323.jpg,1,0
data\PetImages\Cat\6513.jpg,1,0
data\PetImages\Dog\6464.jpg,0,1
data\PetImages\Cat\5373.jpg,1,0
data\PetImages\Dog\9877.jpg,0,1
data\PetImages\Cat\6273.jpg,1,0
data\PetImages\Cat\11917.jpg,1,0
data\PetImages\Dog\11962.jpg,0,1
data\PetImages\Cat\6312.jpg,1,0
data\PetImages\Dog\11346.jpg,0,1
data\PetImages\Dog\1863.jpg,0,1
data\PetImages\Cat\9362.jpg,1,0
data\PetImages\Cat\4290.jpg,1,0
data\PetImages\Dog\3813.jpg,0,1
data\PetImages\Dog\10987.jpg,0,1
data\PetImages\Cat\8338.jpg,1,0
data\PetImages\Cat\5504.jpg,1,0
data\PetImages\Dog\9181.jpg,0,1
data\PetImages\Dog\5070.jpg,0,1
data\PetImages\Cat\11456.jpg,1,0
data\PetImages\Dog\773.jpg,0,1
data\PetImages\Cat\5417.jpg,1,0
data\PetImages\Cat\10241.jpg,1,0
data\PetImages\Dog\12429.jpg,0,1
data\PetImages\Dog\344.jpg,0,1
data\PetImages\Cat\9004.jpg,1,0
data\PetImages\Dog\437.jpg,0,1
data\PetImages\Dog\442.jpg,0,1
data\PetImages\Cat\1672.jpg,1,0
data\PetImages\Cat\7164.jpg,1,0
data\PetImages\Cat\8767.jpg,1,0
data\PetImages\Dog\864.jpg,0,1
data\PetImages\Dog\3314.jpg,0,1
data\PetImages\Cat\11741.jpg,1,0
data\PetImages\Cat\5555.jpg,1,0
data\PetImages\Dog\1991.jpg,0,1
data\PetImages\Dog\6882.jpg,0,1
data\PetImages\Cat\10051.jpg,1,0
data\PetImages\Dog\4001.jpg,0,1
data\PetImages\Dog\4968.jpg,0,1
data\PetImages\Cat\7389.jpg,1,0
data\PetImages\Cat\11636.jpg,1,0
data\PetImages\Dog\4289.jpg,0,1
data\PetImages\Dog\11035.jpg,0,1
data\PetImages\Cat\11882.jpg,1,0
data\PetImages\Dog\5741.jpg,0,1
data\PetImages\Dog\10317.jpg,0,1
data\PetImages\Cat\6241.jpg,1,0
data\PetImages\Dog\4381.jpg,0,1
data\PetImages\Dog\4178.jpg,0,1
data\PetImages\Dog\8668.jpg,0,1
data\PetImages\Dog\12428.jpg,0,1
data\PetImages\Dog\6021.jpg,0,1
data\PetImages\Dog\7651.jpg,0,1
data\PetImages\Dog\10996.jpg,0,1
data\PetImages\Cat\9194.jpg,1,0
data\PetImages\Dog\8914.jpg,0,1
data\PetImages\Cat\1254.jpg,1,0
data\PetImages\Dog\399.jpg,0,1
data\PetImages\Dog\2078.jpg,0,1
data\PetImages\Dog\2286.jpg,0,1
data\PetImages\Dog\11773.jpg,0,1
data\PetImages\Cat\8798.jpg,1,0
data\PetImages\Dog\3202.jpg,0,1
data\PetImages\Cat\211.jpg,1,0
data\PetImages\Dog\1049.jpg,0,1
data\PetImages\Cat\12258.jpg,1,0
data\PetImages\Dog\8710.jpg,0,1
data\PetImages\Dog\6151.jpg,0,1
data\PetImages\Cat\3428.jpg,1,0
data\PetImages\Cat\11423.jpg,1,0
data\PetImages\Dog\3302.jpg,0,1
data\PetImages\Cat\5222.jpg,1,0
data\PetImages\Cat\10912.jpg,1,0
data\PetImages\Cat\2767.jpg,1,0
data\PetImages\Cat\1042.jpg,1,0
data\PetImages\Dog\4181.jpg,0,1
data\PetImages\Dog\8348.jpg,0,1
data\PetImages\Dog\635.jpg,0,1
data\PetImages\Dog\9527.jpg,0,1
data\PetImages\Dog\10820.jpg,0,1
data\PetImages\Dog\1196.jpg,0,1
data\PetImages\Cat\9431.jpg,1,0
data\PetImages\Dog\8607.jpg,0,1
data\PetImages\Cat\7898.jpg,1,0
data\PetImages\Cat\408.jpg,1,0
data\PetImages\Dog\11551.jpg,0,1
data\PetImages\Dog\10800.jpg,0,1
data\PetImages\Cat\1741.jpg,1,0
data\PetImages\Cat\5102.jpg,1,0
data\PetImages\Cat\11738.jpg,1,0
data\PetImages\Cat\1905.jpg,1,0
data\PetImages\Cat\7137.jpg,1,0
data\PetImages\Dog\9932.jpg,0,1
data\PetImages\Cat\9477.jpg,1,0
data\PetImages\Cat\9246.jpg,1,0
data\PetImages\Cat\4322.jpg,1,0
data\PetImages\Dog\3968.jpg,0,1
data\PetImages\Dog\7811.jpg,0,1
data\PetImages\Cat\10435.jpg,1,0
data\PetImages\Cat\7966.jpg,1,0
data\PetImages\Dog\5833.jpg,0,1
data\PetImages\Dog\1743.jpg,0,1
data\PetImages\Dog\1201.jpg,0,1
data\PetImages\Dog\10222.jpg,0,1
data\PetImages\Dog\6542.jpg,0,1
data\PetImages\Dog\10416.jpg,0,1
data\PetImages\Cat\5409.jpg,1,0
data\PetImages\Dog\4395.jpg,0,1
data\PetImages\Cat\5365.jpg,1,0
data\PetImages\Dog\7194.jpg,0,1
data\PetImages\Dog\11843.jpg,0,1
data\PetImages\Dog\3773.jpg,0,1
data\PetImages\Cat\4215.jpg,1,0
data\PetImages\Cat\2846.jpg,1,0
data\PetImages\Cat\5227.jpg,1,0
data\PetImages\Dog\5898.jpg,0,1
data\PetImages\Cat\1668.jpg,1,0
data\PetImages\Dog\5554.jpg,0,1
data\PetImages\Cat\6472.jpg,1,0
data\PetImages\Dog\7047.jpg,0,1
data\PetImages\Dog\342.jpg,0,1
data\PetImages\Dog\891.jpg,0,1
data\PetImages\Cat\11061.jpg,1,0
data\PetImages\Dog\4851.jpg,0,1
data\PetImages\Dog\12362.jpg,0,1
data\PetImages\Dog\4419.jpg,0,1
data\PetImages\Dog\5497.jpg,0,1
data\PetImages\Cat\9212.jpg,1,0
data\PetImages\Cat\498.jpg,1,0
data\PetImages\Cat\12354.jpg,1,0
data\PetImages\Dog\6780.jpg,0,1
data\PetImages\Dog\7018.jpg,0,1
data\PetImages\Cat\5892.jpg,1,0
data\PetImages\Dog\1409.jpg,0,1
data\PetImages\Dog\11819.jpg,0,1
data\PetImages\Cat\5184.jpg,1,0
data\PetImages\Dog\3386.jpg,0,1
data\PetImages\Dog\4127.jpg,0,1
data\PetImages\Cat\9800.jpg,1,0
data\PetImages\Dog\10645.jpg,0,1
data\PetImages\Cat\3545.jpg,1,0
data\PetImages\Dog\9505.jpg,0,1
data\PetImages\Cat\2299.jpg,1,0
data\PetImages\Dog\3898.jpg,0,1
data\PetImages\Dog\10861.jpg,0,1
data\PetImages\Cat\6505.jpg,1,0
data\PetImages\Cat\12302.jpg,1,0
data\PetImages\Dog\5650.jpg,0,1
data\PetImages\Cat\977.jpg,1,0
data\PetImages\Cat\5332.jpg,1,0
data\PetImages\Dog\10901.jpg,0,1
data\PetImages\Cat\301.jpg,1,0
data\PetImages\Cat\7605.jpg,1,0
data\PetImages\Cat\8887.jpg,1,0
data\PetImages\Cat\2938.jpg,1,0
data\PetImages\Dog\9150.jpg,0,1
data\PetImages\Cat\5851.jpg,1,0
data\PetImages\Dog\8799.jpg,0,1
data\PetImages\Cat\10184.jpg,1,0
data\PetImages\Cat\6257.jpg,1,0
data\PetImages\Dog\11068.jpg,0,1
data\PetImages\Cat\2106.jpg,1,0
data\PetImages\Cat\2043.jpg,1,0
data\PetImages\Cat\2562.jpg,1,0
data\PetImages\Dog\4870.jpg,0,1
data\PetImages\Cat\12126.jpg,1,0
data\PetImages\Dog\10994.jpg,0,1
data\PetImages\Dog\4356.jpg,0,1
data\PetImages\Dog\8864.jpg,0,1
data\PetImages\Dog\8934.jpg,0,1
data\PetImages\Dog\4534.jpg,0,1
data\PetImages\Dog\839.jpg,0,1
data\PetImages\Cat\10308.jpg,1,0
data\PetImages\Cat\10094.jpg,1,0
data\PetImages\Dog\2701.jpg,0,1
data\PetImages\Dog\1876.jpg,0,1
data\PetImages\Dog\123.jpg,0,1
data\PetImages\Cat\434.jpg,1,0
data\PetImages\Cat\9739.jpg,1,0
data\PetImages\Cat\2120.jpg,1,0
data\PetImages\Cat\7343.jpg,1,0
data\PetImages\Cat\2463.jpg,1,0
data\PetImages\Cat\9496.jpg,1,0
data\PetImages\Dog\4542.jpg,0,1
data\PetImages\Dog\7665.jpg,0,1
data\PetImages\Dog\7143.jpg,0,1
data\PetImages\Dog\6018.jpg,0,1
data\PetImages\Cat\5656.jpg,1,0
data\PetImages\Cat\2244.jpg,1,0
data\PetImages\Dog\3680.jpg,0,1
data\PetImages\Dog\6369.jpg,0,1
data\PetImages\Cat\1771.jpg,1,0
data\PetImages\Cat\11411.jpg,1,0
data\PetImages\Dog\7309.jpg,0,1
data\PetImages\Cat\3501.jpg,1,0
data\PetImages\Dog\7826.jpg,0,1
data\PetImages\Dog\12323.jpg,0,1
data\PetImages\Dog\10372.jpg,0,1
data\PetImages\Cat\9929.jpg,1,0
data\PetImages\Dog\3196.jpg,0,1
data\PetImages\Dog\12309.jpg,0,1
data\PetImages\Cat\11115.jpg,1,0
data\PetImages\Cat\7246.jpg,1,0
data\PetImages\Dog\3873.jpg,0,1
data\PetImages\Cat\1198.jpg,1,0
data\PetImages\Dog\9966.jpg,0,1
data\PetImages\Dog\4724.jpg,0,1
data\PetImages\Dog\3534.jpg,0,1
data\PetImages\Cat\288.jpg,1,0
data\PetImages\Dog\1733.jpg,0,1
data\PetImages\Dog\2849.jpg,0,1
data\PetImages\Cat\9464.jpg,1,0
data\PetImages\Cat\8925.jpg,1,0
data\PetImages\Cat\5782.jpg,1,0
data\PetImages\Dog\7163.jpg,0,1
data\PetImages\Cat\12472.jpg,1,0
data\PetImages\Dog\4099.jpg,0,1
data\PetImages\Dog\11618.jpg,0,1
data\PetImages\Cat\1271.jpg,1,0
data\PetImages\Dog\3256.jpg,0,1
data\PetImages\Dog\4827.jpg,0,1
data\PetImages\Cat\10093.jpg,1,0
data\PetImages\Cat\3107.jpg,1,0
data\PetImages\Dog\11408.jpg,0,1
data\PetImages\Cat\9700.jpg,1,0
data\PetImages\Cat\123.jpg,1,0
data\PetImages\Cat\2870.jpg,1,0
data\PetImages\Cat\3935.jpg,1,0
data\PetImages\Cat\3584.jpg,1,0
data\PetImages\Cat\8657.jpg,1,0
data\PetImages\Cat\2148.jpg,1,0
data\PetImages\Cat\7147.jpg,1,0
data\PetImages\Dog\8161.jpg,0,1
data\PetImages\Dog\10924.jpg,0,1
data\PetImages\Cat\10647.jpg,1,0
data\PetImages\Dog\9086.jpg,0,1
data\PetImages\Dog\1940.jpg,0,1
data\PetImages\Cat\8406.jpg,1,0
data\PetImages\Dog\7545.jpg,0,1
data\PetImages\Cat\11203.jpg,1,0
data\PetImages\Dog\1390.jpg,0,1
data\PetImages\Dog\9061.jpg,0,1
data\PetImages\Dog\3321.jpg,0,1
data\PetImages\Dog\711.jpg,0,1
data\PetImages\Cat\825.jpg,1,0
data\PetImages\Dog\318.jpg,0,1
data\PetImages\Cat\11783.jpg,1,0
data\PetImages\Cat\2552.jpg,1,0
data\PetImages\Cat\10404.jpg,1,0
data\PetImages\Dog\7124.jpg,0,1
data\PetImages\Cat\6770.jpg,1,0
data\PetImages\Dog\7454.jpg,0,1
data\PetImages\Dog\5606.jpg,0,1
data\PetImages\Cat\7960.jpg,1,0
data\PetImages\Dog\3234.jpg,0,1
data\PetImages\Dog\5577.jpg,0,1
data\PetImages\Dog\1100.jpg,0,1
data\PetImages\Cat\2197.jpg,1,0
data\PetImages\Dog\270.jpg,0,1
data\PetImages\Dog\4205.jpg,0,1
data\PetImages\Dog\3300.jpg,0,1
data\PetImages\Dog\4094.jpg,0,1
data\PetImages\Cat\2409.jpg,1,0
data\PetImages\Dog\11497.jpg,0,1
data\PetImages\Cat\513.jpg,1,0
data\PetImages\Cat\6637.jpg,1,0
data\PetImages\Cat\3530.jpg,1,0
data\PetImages\Cat\8082.jpg,1,0
data\PetImages\Dog\5585.jpg,0,1
data\PetImages\Cat\1347.jpg,1,0
data\PetImages\Dog\8207.jpg,0,1
data\PetImages\Dog\3387.jpg,0,1
data\PetImages\Cat\1508.jpg,1,0
data\PetImages\Cat\2766.jpg,1,0
data\PetImages\Cat\2080.jpg,1,0
data\PetImages\Cat\3356.jpg,1,0
data\PetImages\Cat\7301.jpg,1,0
data\PetImages\Dog\1198.jpg,0,1
data\PetImages\Dog\11707.jpg,0,1
data\PetImages\Dog\2874.jpg,0,1
data\PetImages\Cat\307.jpg,1,0
data\PetImages\Dog\11663.jpg,0,1
data\PetImages\Dog\9432.jpg,0,1
data\PetImages\Cat\9113.jpg,1,0
data\PetImages\Dog\9252.jpg,0,1
data\PetImages\Cat\11462.jpg,1,0
data\PetImages\Cat\7464.jpg,1,0
data\PetImages\Dog\6484.jpg,0,1
data\PetImages\Dog\10827.jpg,0,1
data\PetImages\Dog\653.jpg,0,1
data\PetImages\Dog\4766.jpg,0,1
data\PetImages\Cat\1144.jpg,1,0
data\PetImages\Cat\2016.jpg,1,0
data\PetImages\Dog\11943.jpg,0,1
data\PetImages\Dog\2829.jpg,0,1
data\PetImages\Cat\2895.jpg,1,0
data\PetImages\Dog\6206.jpg,0,1
data\PetImages\Dog\502.jpg,0,1
data\PetImages\Dog\5764.jpg,0,1
data\PetImages\Cat\2109.jpg,1,0
data\PetImages\Dog\1339.jpg,0,1
data\PetImages\Dog\11728.jpg,0,1
data\PetImages\Dog\4629.jpg,0,1
data\PetImages\Dog\10575.jpg,0,1
data\PetImages\Cat\4271.jpg,1,0
data\PetImages\Cat\7940.jpg,1,0
data\PetImages\Cat\4402.jpg,1,0
data\PetImages\Dog\741.jpg,0,1
data\PetImages\Cat\983.jpg,1,0
data\PetImages\Dog\9666.jpg,0,1
data\PetImages\Dog\5166.jpg,0,1
data\PetImages\Dog\420.jpg,0,1
data\PetImages\Dog\4894.jpg,0,1
data\PetImages\Dog\1888.jpg,0,1
data\PetImages\Dog\10897.jpg,0,1
data\PetImages\Dog\5719.jpg,0,1
data\PetImages\Cat\698.jpg,1,0
data\PetImages\Dog\4696.jpg,0,1
data\PetImages\Cat\10611.jpg,1,0
data\PetImages\Dog\5846.jpg,0,1
data\PetImages\Dog\201.jpg,0,1
data\PetImages\Dog\12000.jpg,0,1
data\PetImages\Cat\7485.jpg,1,0
data\PetImages\Cat\3336.jpg,1,0
data\PetImages\Cat\1987.jpg,1,0
data\PetImages\Dog\7362.jpg,0,1
data\PetImages\Cat\2306.jpg,1,0
data\PetImages\Cat\12322.jpg,1,0
data\PetImages\Cat\10731.jpg,1,0
data\PetImages\Dog\2810.jpg,0,1
data\PetImages\Cat\10859.jpg,1,0
data\PetImages\Dog\7338.jpg,0,1
data\PetImages\Cat\1492.jpg,1,0
data\PetImages\Dog\9015.jpg,0,1
data\PetImages\Cat\9980.jpg,1,0
data\PetImages\Cat\9616.jpg,1,0
data\PetImages\Cat\427.jpg,1,0
data\PetImages\Cat\4690.jpg,1,0
data\PetImages\Dog\4559.jpg,0,1
data\PetImages\Cat\12497.jpg,1,0
data\PetImages\Dog\3395.jpg,0,1
data\PetImages\Dog\9006.jpg,0,1
data\PetImages\Cat\11893.jpg,1,0
data\PetImages\Cat\569.jpg,1,0
data\PetImages\Cat\2598.jpg,1,0
data\PetImages\Dog\8765.jpg,0,1
data\PetImages\Cat\3704.jpg,1,0
data\PetImages\Dog\4217.jpg,0,1
data\PetImages\Cat\7570.jpg,1,0
data\PetImages\Cat\2103.jpg,1,0
data\PetImages\Cat\8236.jpg,1,0
data\PetImages\Dog\5836.jpg,0,1
data\PetImages\Cat\9803.jpg,1,0
data\PetImages\Dog\8141.jpg,0,1
data\PetImages\Cat\2986.jpg,1,0
data\PetImages\Dog\3479.jpg,0,1
data\PetImages\Cat\9359.jpg,1,0
data\PetImages\Dog\4989.jpg,0,1
data\PetImages\Dog\6068.jpg,0,1
data\PetImages\Cat\11774.jpg,1,0
data\PetImages\Dog\11708.jpg,0,1
data\PetImages\Cat\1611.jpg,1,0
data\PetImages\Cat\184.jpg,1,0
data\PetImages\Cat\12117.jpg,1,0
data\PetImages\Cat\11899.jpg,1,0
data\PetImages\Cat\11453.jpg,1,0
data\PetImages\Dog\1778.jpg,0,1
data\PetImages\Dog\9689.jpg,0,1
data\PetImages\Cat\8652.jpg,1,0
data\PetImages\Cat\12395.jpg,1,0
data\PetImages\Cat\2311.jpg,1,0
data\PetImages\Dog\8542.jpg,0,1
data\PetImages\Dog\11862.jpg,0,1
data\PetImages\Dog\3204.jpg,0,1
data\PetImages\Cat\5317.jpg,1,0
data\PetImages\Cat\2337.jpg,1,0
data\PetImages\Cat\484.jpg,1,0
data\PetImages\Dog\1430.jpg,0,1
data\PetImages\Dog\8552.jpg,0,1
data\PetImages\Cat\8433.jpg,1,0
data\PetImages\Dog\2379.jpg,0,1
data\PetImages\Dog\2819.jpg,0,1
data\PetImages\Dog\3907.jpg,0,1
data\PetImages\Dog\11822.jpg,0,1
data\PetImages\Dog\3139.jpg,0,1
data\PetImages\Cat\4892.jpg,1,0
data\PetImages\Cat\5735.jpg,1,0
data\PetImages\Cat\3833.jpg,1,0
data\PetImages\Dog\1896.jpg,0,1
data\PetImages\Cat\4940.jpg,1,0
data\PetImages\Dog\8088.jpg,0,1
data\PetImages\Dog\2298.jpg,0,1
data\PetImages\Dog\11817.jpg,0,1
data\PetImages\Cat\9979.jpg,1,0
data\PetImages\Cat\11787.jpg,1,0
data\PetImages\Cat\10612.jpg,1,0
data\PetImages\Cat\12405.jpg,1,0
data\PetImages\Dog\679.jpg,0,1
data\PetImages\Cat\4808.jpg,1,0
data\PetImages\Cat\4951.jpg,1,0
data\PetImages\Cat\141.jpg,1,0
data\PetImages\Dog\11074.jpg,0,1
data\PetImages\Cat\8472.jpg,1,0
data\PetImages\Cat\639.jpg,1,0
data\PetImages\Dog\6979.jpg,0,1
data\PetImages\Cat\1746.jpg,1,0
data\PetImages\Dog\4524.jpg,0,1
data\PetImages\Dog\12419.jpg,0,1
data\PetImages\Dog\9862.jpg,0,1
data\PetImages\Cat\5922.jpg,1,0
data\PetImages\Dog\4019.jpg,0,1
data\PetImages\Dog\8439.jpg,0,1
data\PetImages\Dog\512.jpg,0,1
data\PetImages\Dog\7098.jpg,0,1
data\PetImages\Dog\5146.jpg,0,1
data\PetImages\Dog\4003.jpg,0,1
data\PetImages\Dog\1179.jpg,0,1
data\PetImages\Dog\7894.jpg,0,1
data\PetImages\Dog\5157.jpg,0,1
data\PetImages\Dog\8919.jpg,0,1
data\PetImages\Cat\6414.jpg,1,0
data\PetImages\Cat\5126.jpg,1,0
data\PetImages\Cat\7053.jpg,1,0
data\PetImages\Cat\12462.jpg,1,0
data\PetImages\Dog\1947.jpg,0,1
data\PetImages\Cat\1507.jpg,1,0
data\PetImages\Cat\3671.jpg,1,0
data\PetImages\Cat\12387.jpg,1,0
data\PetImages\Dog\9364.jpg,0,1
data\PetImages\Cat\8074.jpg,1,0
data\PetImages\Cat\1009.jpg,1,0
data\PetImages\Dog\4265.jpg,0,1
data\PetImages\Cat\2348.jpg,1,0
data\PetImages\Dog\8034.jpg,0,1
data\PetImages\Dog\10775.jpg,0,1
data\PetImages\Dog\3849.jpg,0,1
data\PetImages\Dog\7342.jpg,0,1
data\PetImages\Dog\5829.jpg,0,1
data\PetImages\Cat\4675.jpg,1,0
data\PetImages\Cat\3494.jpg,1,0
data\PetImages\Dog\9967.jpg,0,1
data\PetImages\Dog\884.jpg,0,1
data\PetImages\Cat\1056.jpg,1,0
data\PetImages\Cat\5732.jpg,1,0
data\PetImages\Dog\8701.jpg,0,1
data\PetImages\Dog\9895.jpg,0,1
data\PetImages\Dog\11833.jpg,0,1
data\PetImages\Dog\11999.jpg,0,1
data\PetImages\Cat\11046.jpg,1,0
data\PetImages\Cat\12124.jpg,1,0
data\PetImages\Cat\10854.jpg,1,0
data\PetImages\Dog\1293.jpg,0,1
data\PetImages\Cat\12011.jpg,1,0
data\PetImages\Dog\8280.jpg,0,1
data\PetImages\Dog\10311.jpg,0,1
data\PetImages\Dog\8425.jpg,0,1
data\PetImages\Dog\10809.jpg,0,1
data\PetImages\Cat\5540.jpg,1,0
data\PetImages\Dog\11243.jpg,0,1
data\PetImages\Cat\4314.jpg,1,0
data\PetImages\Dog\8373.jpg,0,1
data\PetImages\Cat\12017.jpg,1,0
data\PetImages\Dog\5041.jpg,0,1
data\PetImages\Cat\1157.jpg,1,0
data\PetImages\Cat\2694.jpg,1,0
data\PetImages\Cat\9420.jpg,1,0
data\PetImages\Dog\3500.jpg,0,1
data\PetImages\Dog\1676.jpg,0,1
data\PetImages\Dog\10814.jpg,0,1
data\PetImages\Dog\3895.jpg,0,1
data\PetImages\Cat\9441.jpg,1,0
data\PetImages\Cat\8355.jpg,1,0
data\PetImages\Cat\7009.jpg,1,0
data\PetImages\Dog\2782.jpg,0,1
data\PetImages\Cat\9743.jpg,1,0
data\PetImages\Dog\8284.jpg,0,1
data\PetImages\Cat\7237.jpg,1,0
data\PetImages\Dog\4355.jpg,0,1
data\PetImages\Cat\654.jpg,1,0
data\PetImages\Dog\5471.jpg,0,1
data\PetImages\Dog\12431.jpg,0,1
data\PetImages\Cat\9908.jpg,1,0
data\PetImages\Dog\7091.jpg,0,1
data\PetImages\Cat\1511.jpg,1,0
data\PetImages\Cat\9676.jpg,1,0
data\PetImages\Dog\5770.jpg,0,1
data\PetImages\Cat\4155.jpg,1,0
data\PetImages\Dog\8756.jpg,0,1
data\PetImages\Dog\9068.jpg,0,1
data\PetImages\Dog\8726.jpg,0,1
data\PetImages\Dog\649.jpg,0,1
data\PetImages\Cat\10935.jpg,1,0
data\PetImages\Cat\3243.jpg,1,0
data\PetImages\Cat\9564.jpg,1,0
data\PetImages\Cat\3078.jpg,1,0
data\PetImages\Cat\5449.jpg,1,0
data\PetImages\Dog\10454.jpg,0,1
data\PetImages\Cat\10766.jpg,1,0
data\PetImages\Dog\8735.jpg,0,1
data\PetImages\Cat\8829.jpg,1,0
data\PetImages\Cat\2136.jpg,1,0
data\PetImages\Dog\3800.jpg,0,1
data\PetImages\Cat\8174.jpg,1,0
data\PetImages\Cat\10693.jpg,1,0
data\PetImages\Cat\4259.jpg,1,0
data\PetImages\Cat\9222.jpg,1,0
data\PetImages\Dog\10540.jpg,0,1
data\PetImages\Cat\1865.jpg,1,0
data\PetImages\Cat\8487.jpg,1,0
data\PetImages\Dog\3070.jpg,0,1
data\PetImages\Cat\9931.jpg,1,0
data\PetImages\Cat\2708.jpg,1,0
data\PetImages\Dog\2564.jpg,0,1
data\PetImages\Dog\1518.jpg,0,1
data\PetImages\Cat\5864.jpg,1,0
data\PetImages\Dog\814.jpg,0,1
data\PetImages\Cat\10573.jpg,1,0
data\PetImages\Cat\11606.jpg,1,0
data\PetImages\Cat\1897.jpg,1,0
data\PetImages\Cat\4317.jpg,1,0
data\PetImages\Dog\610.jpg,0,1
data\PetImages\Cat\867.jpg,1,0
data\PetImages\Cat\1435.jpg,1,0
data\PetImages\Cat\8007.jpg,1,0
data\PetImages\Cat\4560.jpg,1,0
data\PetImages\Dog\4541.jpg,0,1
data\PetImages\Dog\9929.jpg,0,1
data\PetImages\Cat\1055.jpg,1,0
data\PetImages\Dog\4212.jpg,0,1
data\PetImages\Cat\4725.jpg,1,0
data\PetImages\Dog\4792.jpg,0,1
data\PetImages\Dog\4910.jpg,0,1
data\PetImages\Dog\5001.jpg,0,1
data\PetImages\Dog\9785.jpg,0,1
data\PetImages\Cat\409.jpg,1,0
data\PetImages\Cat\1844.jpg,1,0
data\PetImages\Dog\2539.jpg,0,1
data\PetImages\Dog\10871.jpg,0,1
data\PetImages\Dog\10650.jpg,0,1
data\PetImages\Cat\7762.jpg,1,0
data\PetImages\Cat\3236.jpg,1,0
data\PetImages\Dog\8525.jpg,0,1
data\PetImages\Dog\8355.jpg,0,1
data\PetImages\Dog\3703.jpg,0,1
data\PetImages\Dog\1522.jpg,0,1
data\PetImages\Cat\10931.jpg,1,0
data\PetImages\Cat\5069.jpg,1,0
data\PetImages\Cat\218.jpg,1,0
data\PetImages\Dog\3771.jpg,0,1
data\PetImages\Cat\12349.jpg,1,0
data\PetImages\Dog\2572.jpg,0,1
data\PetImages\Cat\7344.jpg,1,0
data\PetImages\Cat\9145.jpg,1,0
data\PetImages\Cat\6780.jpg,1,0
data\PetImages\Dog\286.jpg,0,1
data\PetImages\Dog\3994.jpg,0,1
data\PetImages\Dog\5182.jpg,0,1
data\PetImages\Dog\5325.jpg,0,1
data\PetImages\Cat\1881.jpg,1,0
data\PetImages\Dog\8646.jpg,0,1
data\PetImages\Cat\8088.jpg,1,0
data\PetImages\Cat\5399.jpg,1,0
data\PetImages\Dog\6247.jpg,0,1
data\PetImages\Dog\3433.jpg,0,1
data\PetImages\Cat\3775.jpg,1,0
data\PetImages\Dog\5643.jpg,0,1
data\PetImages\Cat\10195.jpg,1,0
data\PetImages\Dog\11643.jpg,0,1
data\PetImages\Cat\7102.jpg,1,0
data\PetImages\Dog\7372.jpg,0,1
data\PetImages\Dog\8368.jpg,0,1
data\PetImages\Cat\8566.jpg,1,0
data\PetImages\Dog\9928.jpg,0,1
data\PetImages\Dog\1918.jpg,0,1
